2435,Toledo Bend Dam (PnP), Sabine River Louisiana, US/Texas, US
2436,Toledo Bend Spillway, Sabine River Louisiana, US/Texas, US
2437,Section 1 - Hwy. 473 to Iron Bridge, Toro Bayou Louisiana, US
2438,Section 2 - Iron Bridge to Hwy. 392, Toro Bayou Louisiana, US
2439,Section 3 - Hwy. 392 to Haddens Ferry, Toro Bayou Louisiana, US
2440,Headwaters to Owyhee River, Battle Creek Idaho, US
2441,Fir Creek Campground to Middle Fork Salmon confluence, Bear Valley Creek Idaho, US
2442,1 - Grace Dam Bridge to Grace Powerhouse, Bear Idaho, US
2443,2 - Grace Powerhouse to the Onieda Reservoir, Bear Idaho, US
2444,3 - Oneida Powerhouse to ID-36, Bear Idaho, US
2445,Highway 8 Bridge (West of Deary) to Kendrick High School, Big Bear Idaho, US
2446,Big Creek Airstrip to Cache Bar, Middle Fork of Salmon, Big Creek (Tributary of Middle Fork Salmon River) Idaho, US
2447,Headwaters 12.9 mi to Star Hope Creek, 14.2 mi to Forks, Big Lost, E. Fork Idaho, US
2448,Swamp Creek Trail to White Sand Creek, Big Sand Creek Idaho, US
2449,Coyote Meadows to Highway 32 Bridge, Bitch Creek Idaho, US
2450,Highway 32 Bridge (near Wyoming line) to Teton River, Bitch Creek Idaho, US
2451,Blackfoot Dam to Cutthroat Creek Campground, Blackfoot Idaho, US
2452,Cutthroat Trout Campground to Trail Creek Bridge, Blackfoot Idaho, US
2453,Trail Creek Bridge to Cedar Creek (near Aldridge), Blackfoot Idaho, US
2454,Barber Flat to confluence with Boise River at Troutdale, Boise, N. Fork Idaho, US
2455,1. Anderson Ranch Dam to Danskin Bridge, Boise, S. Fork Idaho, US
2456,2. Danskin Bridge to Neal Bridge (near Arrowrock Reservoir), Boise, S. Fork Idaho, US
2457,Troutdale Campground to Badger Creek Campground, Boise Idaho, US
2458,Troutdale to Willow Creek Campground, Boise Idaho, US
2459,Gorge, Boulder Creek Idaho, US
2460,Near Canadian border to Road 2450, Boundary Creek Idaho, US
2461,Winter Camp to Roberson Trail, Bruneau, E. Fork Idaho, US
2462,Below Rowland, NV to Indian Hot Springs, Bruneau, W. Fork Idaho, US
2463,Indian Hot Springs to 8 miles South of Bruneau, Bruneau Idaho, US
2464,Off Elk Meadows Road to Crooked Creek (HWY 12), Brushy Fork (Lochsa trib) Idaho, US
2465,Duck Creek to confluence with M.F. Salmon, Camas Creek (M.F.Salmon trib) Idaho, US
2466,Blaine Bridge to Moonstone Landing, Camas Creek (Snake trib) Idaho, US
2467,Headwaters to Reservoir, Clearwater, Little North Fork Idaho, US
2468,Lowell to Kooskia, Clearwater, Middle Fork Idaho, US
2469,Headwaters to Kelly Creek (Kelly Forks Campground), Clearwater, N. Fork Idaho, US
2470,Orogrande Creek to Aquarius Campground, Clearwater, N. Fork Idaho, US
2471,Bully Creek to Highway 13, Clearwater, S. Fork Idaho, US
2472,Hanging Rock to Cougar Creek Trailhead, Clearwater, S. Fork Idaho, US
2473,Dworshack Reservoir to Washington border, Clearwater Idaho, US
2474,Jordan Camp to Teepee Creek, Coeur d'Alene, Big North Fork Idaho, US
2475,Laverne Creek to Coeur d'Alene River, Coeur d'Alene, Little North Fork Idaho, US
2476,Babins Jct to Little North Fork, Coeur d'Alene, North Fork Idaho, US
2477,Teepee Creek to Prichard, Coeur d'Alene, North Fork Idaho, US
2478,Mullan to Wallace, Coeur d'Alene, South Fork Idaho, US
2479,Bumblebee Bridge to Cataldo, Coeur d'Alene Idaho, US
2480,Above Smith Creek, Cow Creek Idaho, US
2481,Hopeful Creek to Brushy Fork, Crooked Fork (Lochsa trib) Idaho, US
2482,1. Deadwood Reservoir to End of the Road, Deadwood Idaho, US
2483,2. End of the Road to S. Fork Payette River, Deadwood Idaho, US
2484,Mudflat Road to Rickard Crossing, Owyhee River, Deep Creek Idaho, US
2485,1. Cave Falls Campground, WY, to Concrete CCC Bridge, Falls Idaho, US
2486,2. Concrete CCC Bridge to Kirkham Bridge, Falls Idaho, US
2487,Forest Service Road to Lochsa River, Fish Creek Idaho, US
2488,Bridge to Reservoir, Floodwood Creek Idaho, US
2489,4 miles upstream of Highway 21 to Mores Creek confluence, Grimes Creek Idaho, US
2490,Point upstream to Hazard Creek confluence, Hard Creek Idaho, US
2491,Hard Creek to Little Salmon confluence, Hazard Creek Idaho, US
2492,Big Springs to A-2 bridge near Island Park Reservoir, Henrys Fork Idaho, US
2493,Box Canyon to Last Chance, Henrys Fork Idaho, US
2494,Hatchery Ford to above Upper Mesa Falls, Henrys Fork Idaho, US
2495,Lower Mesa Falls, Henrys Fork Idaho, US
2496,Lower Mesa Falls to Warm River, Henrys Fork Idaho, US
2497,Murphy Hot Springs to Bruneau River (Indian Hot Springs), Jarbidge Idaho, US
2498,Headwaters to Halfway Creek, 31.1 mi to Ice Hole Campground, Johnson Creek Idaho, US
2499,Yellow Pine airport to Johnson Creek gauge, Johnson Creek Idaho, US
2500,Clayton Creek to Kelly Forks Campground, Kelly Creek Idaho, US
2501,Leonia (at MT border) to pipeline near Bonners Ferry, Kootenai Idaho, US
2502,1. Bridge to town of Clark Fork, Lightning Creek Idaho, US
2503,To Priest Lake, Lion Creek Idaho, US
2504,To South Fork Owyhee, Little Owyhee Idaho, US/Nevada, US
2505,Headwaters to Potlatch River, Little Potlatch River Idaho, US
2506,1. One mile down from Smokey Boulder Road to Hazard Creek, Little Salmon Idaho, US
2507,2. Hazard Creek to Salmon River at Riggins, Little Salmon Idaho, US
2508,Silver Creek 10 mi to Richfield, 60.4 mi to Big Wood R., Little Wood Idaho, US
2509,1 - Powell to White Pine (Indian Grave Creek), Lochsa Idaho, US
2510,2 - Indian Grave Creek to Wilderness Gateway Bridge, Lochsa Idaho, US
2511,3 - Wilderness Gateway bridge to Split Creek Pack Bridge, Lochsa Idaho, US
2512,4 - Split Creek Pack Bridge to Lowell (Selway), Lochsa Idaho, US
2513,1. Lolo Campground to Cottonwood Flats, Lolo Creek Idaho, US
2514,2. Cottonwood Flats (near State Meadows) to Clearwater River, Lolo Creek Idaho, US
2515,Loon Creek Ranger Station to confluence with M. F. Salmon, Loon Creek Idaho, US
2516,1. Glendale Diversion to Richfield Diversion, Malad (aka Big Wood) Idaho, US
2517,2. Hwy 75 to Little Wood R., Malad (aka Big Wood) Idaho, US
2518,3. Devil's Washbowl, Malad (aka Big Wood) Idaho, US
2519,4. Malad Dam to confluence with Snake River, Malad (aka Big Wood) Idaho, US
2520,Camp 3 to St. Joe Confluence, Marble Creek (Tributary of St. Joe River) Idaho, US
2521,State Highway 21 to Middle Fork Salmon, Marsh Creek Idaho, US
2522,to Sheep Creek (Bruneau Trib), Marys Creek Idaho, US
2523,Roadless, Meadow Creek Idaho, US
2524,Upper Monumental Campground to Cache Bar (Middle Fork, Salmon), Monumental Creek Idaho, US
2525,Dolph Creek to Selway River, Moose Creek Idaho, US
2526,Big Gulch to Robie Creek, Mores Creek Idaho, US
2527,Meadow Creek to Moyie Falls Dam, Moyie Idaho, US
2528,Off Mud Flat Road to Three Forks (OR), Owyhee, N. Fork Idaho, US
2529,YP Ranch to East Fork, Owyhee, South Fork Idaho, US/Nevada, US
2530,1. Duck Valley Indian Res. to Crutcher's Crossing, Owyhee Idaho, US
2531,2. Crutcher's Crossing to Three Forks, Owyhee Idaho, US/Oregon, US
2532,1) Upper: Grottos, Pack Idaho, US
2533,2) Upper: The Slides, Pack Idaho, US
2534,3) Upper: Gorgette, Pack Idaho, US
2535,4) W. Branch Pack River to Edna & Buck's Tavern, Pack Idaho, US
2536,5) Edna & Buck's Tavern to Route 95, Pack Idaho, US
2537,1. Trapper Flat to Birch Creek, Panther Creek Idaho, US
2538,2. Clear Creek to Main Salmon confluence, Panther Creek Idaho, US
2539,Nozzle Section, Payette, Middle Fork Idaho, US
2540,West Fork Bridge to upstream of Trail Creek, Payette, Middle Fork Idaho, US
2541,1. Upper Payette Lake to Big Payette Lake, Payette, N. Fork Idaho, US
2542,2. Below McCall to Hartsell Bridge above Cascade Reservoir, Payette, N. Fork Idaho, US
2543,3. The Cabarton Run, Payette, N. Fork Idaho, US
2544,4. Smiths Ferry to Banks, Payette, N. Fork Idaho, US
2545,1 - Grandjean to Lowman, Payette, S. Fork Idaho, US
2546,2 - Deadwood River to Danskin Station (The Canyon), Payette, S. Fork Idaho, US
2547,3. Swirly Canyon, Payette, S. Fork Idaho, US
2548,4 - The Staircase Run , Payette, S. Fork Idaho, US
2549,1. Upper Main - Banks to Beehive Bend, Payette Idaho, US
2550,2. Lower Main - Beehive Bend to Jet Boat Ramp, Payette Idaho, US
2551,3. Main Payette - Gutter and Bladder Wave, Payette Idaho, US
2552,Headwaters to S. Fork Snake River confluence, Pine Creek Idaho, US
2553,Diversion to Marsh Creek, Portneuf Idaho, US
2554,Johnny Creek to I-86, Portneuf Idaho, US
2555,Lava Hot Springs to PVC diversion, Portneuf Idaho, US
2556,1. Little Boulder Campground to Cedar Creek, Potlatch Idaho, US
2557,2. Frog Pond to Kendrick, Potlatch Idaho, US
2558,1. Canadian Border to Road 1013, Priest Idaho, US
2559,2. W. Br. Upper Priest River to Priest River Town, Priest Idaho, US
2560,Float Creek to confluence with Middle Fork Salmon, Rapid Idaho, US
2561,Yellowstone Nat. Park to Warm R., Robinson Creek Idaho, US
2562,1 - Vibika Creek to Johnson Creek, Salmon, E. Fork of S. Fork Idaho, US
2563,2 - Flight Simulator (near Yellow Pine) to S.F.Salmon River, Salmon, E. Fork of S. Fork Idaho, US
2564,1 - Marsh Creek to Boundary Creek, Salmon, Middle Fork Idaho, US
2565,2 - Boundary Creek (Dagger Falls) to Cache Bar (near Salmon R.), Salmon, Middle Fork Idaho, US
2566,1 - Goat Creek to footbridge at Poverty Flats Campground, Salmon, S. Fork Idaho, US
2567,2 - Poverty Flats Campground to East Fork of South Fork, Salmon, S. Fork Idaho, US
2568,3 - East Fork of South Fork to Salmon River, Salmon, S. Fork Idaho, US
2569,Upper road end 11.2 mi to Jordan Creek, 15.6 mi to Salmon R., Salmon, Yankee Fork Idaho, US
2570,1 - Hellroaring Creek to Redfish Lake Creek, Salmon Idaho, US
2571,2 - Stanley to Old Sunbeam Dam, Salmon Idaho, US
2572,3 - Sunbeam Dam to Holman Creek, Salmon Idaho, US
2573,4 - E. Fork of Salmon to Town of North Fork, Salmon Idaho, US
2574,5 - North Fork to Middle Fork, Salmon Idaho, US
2575,6 - Corn Creek to Vinegar Creek (The Main), Salmon Idaho, US
2576,7 - Vinegar Creek to Riggins, Salmon Idaho, US
2577,8 - Riggins to White Bird, Salmon Idaho, US
2578,9 - Hammer Creek to Snake River confluence (Lower Gorge), Salmon Idaho, US
2579,Loon Creek to Lick Creek, 4.6 mi to S. Fork Salmon R., Secesh Idaho, US
2580,1 - Paradise to Selway Falls, Selway Idaho, US
2581,2 - Selway Falls to Clearwater River, Selway Idaho, US
2582,Marys Creek to Bruneau River, Sheep Creek (Bruneau trib) Idaho, US
2583,Last half mile before Middle Fork Boise River, Sheep Creek (MF Boise trib) Idaho, US
2584,to NF Clearwater, Skull Creek Idaho, US
2585,Old Miner's Cabin (Fritz Creek) to St. Joe Confluence, Slate Creek (Tributary of St. Joe River) Idaho, US
2586,Smith Creek Bridge to above Smith Creek Falls, Smith Creek Idaho, US
2587,Upper, Smith Creek Idaho, US
2588,A) Palisades Dam to Launch Site East of Poplar (Swan Valley), Snake Idaho, US
2589,B) American Falls Dam to Walcott Reservoir, Snake Idaho, US
2590,C) Milner Dam to Milner Power Plant (Milner Mile), Snake Idaho, US
2591,D) Milner Power Plant to Star Falls (Cauldron Linn), Snake Idaho, US
2592,E) Murtaugh Bridge to Twin Falls Reservoir - (The Murtaugh), Snake Idaho, US
2593,F) Crystal Springs to Upper Salmon Falls Res., Snake Idaho, US
2594,G) Lower Salmon Falls Dam to Bliss Reservoir, Snake Idaho, US
2595,H) Swan Falls Dam to Walters Ferry (Birds of Prey), Snake Idaho, US
2596,I) Hells Canyon Dam to Pittsburg Landing, Snake Idaho, US/Oregon, US
2597,J) Pittsburg Landing (or Salmon) to Heller Bar, Snake Idaho, US/Oregon, US/Washington, US
2598,K. Heller Bar to Clearwater (Lewiston/Clarkston), Snake Idaho, US/Washington, US
2599,Post Falls Dam to State Line, Spokane Idaho, US
2600,1. Loop Creek to St. Joe Confluence, St. Joe, N. Fork Idaho, US
2601,1. Upper: Heller Creek to Spruce Tree Campground, St. Joe Idaho, US
2602,2. Spruce Tree Camp to Gold Creek, St. Joe Idaho, US
2603,4. Skookum Canyon: Turner Creek to Packsaddle, St. Joe Idaho, US
2604,Mashburn to St. Joe River, St. Maries Idaho, US
2605,Highway 33 Bridge to Spring Hollow (South of France), Teton Idaho, US
2606,Teton Dam site to Teton Forks, Teton Idaho, US
2607,Twisted Draw to Warm River Campground, Warm Idaho, US
2608,Upper Weitas Pack Bridge to NF Clearwater, Weitas Creek Idaho, US
2609,1. Big Flat Creek to Colt Creek Campground, White Sand Creek (Lochsa trib) Idaho, US
2610,2. Colt Creek Cabin to White Sand Campground, White Sand Creek (Lochsa trib) Idaho, US
2611,Bear Creek Bridge to Snake River confluence, Wildhorse Idaho, US
2612,Near Interstate 84 to near Wilson Lake Reservoir, Wilson Idaho, US
2613,Rt. 124 bridge to Rt. 119 bridge, Anasco Puerto Rico, US
2614,1. Adjuntas to Lago Adjuntas, Arecibo Puerto Rico, US
2615,2. Lago Adjuntas to Hacienda, Arecibo Puerto Rico, US
2616,3. Hacienda Santa Elena to Utuado, Arecibo Puerto Rico, US
2617,4. Dos Bocas to Vado, Arecibo Puerto Rico, US
2618,Rt. 124 to Anasco river confluence, Guabo Puerto Rico, US
2619,Rowland NV to Blackrock Crossing ID, Bruneau, West Fork Nevada, US
2620,Silver Saddle Ranch to Santa Maria Ranch, Carson River Nevada, US
2621,Hangman's Bridge to Hwy 395, Carson, E. Fork California, US/Nevada, US
2622,19. Black Canyon, Colorado Arizona, US/Nevada, US
2623,Jarbidge NV to Idaho/ EF confluence, Jarbidge, West Fork Nevada, US
2624,To South Fork Owyhee, Little Owyhee Idaho, US/Nevada, US
2625,YP Ranch to East Fork, Owyhee, South Fork Idaho, US/Nevada, US
2626,3. Verdi to Mayberry Park , Truckee Nevada, US
2627,4. Mayberry Park to Cottonwood Park (Downtown Reno), Truckee Nevada, US
2628,4.5. Truckee River Whitewater Park at Wingfield (Reno), Truckee Nevada, US
2629,5. East Reno/Sparks (Vista Blvd) to Pyramid Lake , Truckee Nevada, US
2630,M94/Dam to below power house (0.6 mile), Au Train Michigan, US
2631,Hwy.45 to M Br Ontonagon to Hwy.45 (5.9 + 3.3 miles), Baltimore Michigan, US
2632,Petoskey: Sheridan Street to Lake (1.15 mile), Bear Michigan, US
2633,Goldmine Rd to Cty 550 (4 miles), Big Garlic Michigan, US
2634,Forest Hwy.360 to White Pine (3.9 - 17 miles), Big Iron, W.Br. Michigan, US
2635,White Pine to Silver City (5.5 miles), Big Iron Michigan, US
2636,A) E7178 (Elm Lane) to Ramsay (Mill St, Old US2) (6.0 miles), Black Michigan, US
2637,B) Upper: Ramsey (Mill St) to Gabbro (Baker) Falls (2.42 miles), Black Michigan, US
2638,C) Middle: Narrows Park to Conglomerate Falls (8 miles), Black Michigan, US
2639,D) Lower: Conglomerate Falls to Lake Superior (2.0-2.6 miles), Black Michigan, US
2640,6 mi. S. of Traverse City (0.5 mile), Boardman Michigan, US
2641,A) Hwy.189 to FS2150 (15.8 miles), Brule Michigan, US/Wisconsin, US
2642,B) Brule R. Dam to Ryneers Rd. (3.4 miles), Brule Michigan, US/Wisconsin, US
2643,A) 'Upper': Carp Lake dam to CR553 (Marquette Mtn.) (2.5 miles), Carp (Marquette) Michigan, US
2644,B) CR553 (Marquette Mtn.) to Hwy.41 (2.3 miles), Carp (Marquette) Michigan, US
2645,above Shining Cloud Falls to Lake Superior (1.7 miles), Carp (Porkies) Michigan, US
2646,Mount Pleasant (1 mile), Chippewa Michigan, US
2647,Hwy.41 to Cty Road BH (Green Garden Rd) (5.7 miles), Chocolay Michigan, US
2648,W. Avon Road (at Livernois) to E. Avon Road (Yates Dam) (5 miles), Clinton Michigan, US
2649,logging road to Presque Isle (4.5 + 5.0 miles), Copper Creek Michigan, US
2650,McClure Dam to Forestville Rd. (6.9 miles), Dead Michigan, US
2651,Tourist Park Falls: CR 550 Bridge (0.3 miles), Dead Michigan, US
2652,Phoenix to Eagle River Falls (2.3 miles), Eagle Michigan, US
2653,Sands Plains Run: Section 20 Bridge to O'Neal Creek (2.25 miles), Escanaba, E.Br. Michigan, US
2654,A) White City Falls to 1.2 mile above CR565 (9.3 miles+1.6 miles for lower), Escanaba, M.Br. Michigan, US
2655,B) 1.2 mile above CR565 to 0.4 mile below CR565 (1.6 miles), Escanaba, M.Br. Michigan, US
2656,C) Cataract Basin Dam to powerhouse (0.9 miles), Escanaba, M.Br. Michigan, US
2657,A) Gwinn to River Rd (19 miles), Escanaba Michigan, US
2658,B) Swimming Hole Ck.CG to Boney Falls Basin (10 miles), Escanaba Michigan, US
2659,C) Boney Falls Dam to CR420 (1 or 17 miles), Escanaba Michigan, US
2660,Mead Rd to Lake Superior (L'Anse) (2 miles), Falls Michigan, US
2661,Hwy.2 to Hwy.35 (7.75 miles), Ford Michigan, US
2662,Downtown Grand Rapids whitewater park *PROPOSED*, Grand Michigan, US
2663,Hwy.41 to Lower Falls (9.4 miles), Gratiot Michigan, US
2664,private access (?) to FR2010 (4.4 miles), Haymeadow Creek Michigan, US
2665,Boney Falls Road to Escanaba River (3.2 miles), Hunters Brook Michigan, US
2666,Delhi Mills (4.9 miles), Huron (Washtenaw) Michigan, US
2667,rail grade off AAA Rd to Skanee Rd (5.6 miles), Huron, E.Br. Michigan, US
2668,above Black Ck. Rd. to logging ford (3.9 miles), Huron, W.Br. Michigan, US
2669,Ann Arbor "Argo Cascades" (and still proposed water park) (PnP), Huron Michigan, US
2670,Plainwell Swell (1.0 miles), Kalamazoo Michigan, US
2671,various (Michigan) locations, Lake Michigan Michigan, US
2672,Unknown road to 4th Street / Main / Front Street (2-3 miles), Linden Creek Michigan, US
2673,Greenstone Falls trail to Lake Superior (5.5 miles), Little Carp (Porkies) Michigan, US
2674,Nonesuch Falls to Hwy 107 (7.66 miles), Little Iron Michigan, US
2675,Unknown/unnamed Road to Maple Creek Road (1.3 miles), Maple Creek Michigan, US
2676,A) Piers Gorge: Niagara to Hwy.8 (0.5-2.9 miles), Menominee Michigan, US/Wisconsin, US
2677,B) Quiver Falls (0.3 miles), Menominee Michigan, US/Wisconsin, US
2678,C) Pemene Falls (0.2 miles), Menominee Michigan, US/Wisconsin, US
2679,A) Moose Rapids: Lake Michigamme to Moose River CG (2.5 miles), Michigamme Michigan, US
2680,B) Witbeck Rapids (2.5 miles), Michigamme Michigan, US
2681,Village of Dexter (PnP), Mill Creek Michigan, US
2682,Hwy.64 to Main Street (White Pine) (2.5 miles), Mineral Michigan, US
2683,Mandan Road to Lake Superior (4.5 miles+lake paddle), Montreal (Keweenaw) Michigan, US
2684,A) Hwy. 2 at WI/MI state line to Erickson Road (3.2 miles), Montreal Michigan, US/Wisconsin, US
2685,B) Erickson Road to Saxon Falls Dam (16.7 miles), Montreal Michigan, US/Wisconsin, US
2686,C) Montreal Canyon: below Saxon Falls to Hwy. 122 (3.1 miles), Montreal Michigan, US/Wisconsin, US
2687,CR638 to Ocqueoc Falls Campground (7 miles or PnH), Ocqueoc Michigan, US
2688,Kakabika Falls (Thayer Rd) to FS Rd 178 (Park-n-Huck to 9.7 miles), Ontonagon, Cisco Br. Michigan, US
2689,East Branch Rd to Hwy.45 (7.5 miles), Ontonagon, E.Br. Michigan, US
2690,A) Burned Dam CG to Bond Falls Flowage (6-8.4 miles), Ontonagon, M.Br. Michigan, US
2691,B) below Bond Falls to Hwy.28 (7.7 miles), Ontonagon, M.Br. Michigan, US
2692,C) below Agate Falls (Hwy.28) to Hwy.45 (25 miles), Ontonagon, M.Br. Michigan, US
2693,Hwy.28 (in Ewen) to W Br Ontonagon (19.4 miles), Ontonagon, S.Br. Michigan, US
2694,A) Norwich Rd to Victoria Falls Dam (13.4 miles), Ontonagon, W.Br. Michigan, US
2695,B) Victoria Falls dam to Victoria Dam Rd. (5.3 miles), Ontonagon, W.Br. Michigan, US
2696,Hwy.45 to Ontonagon (20 miles), Ontonagon Michigan, US
2697,Pike Lake Rd to Donken Tapiola Road (7.7 miles), Otter, W.Br. Michigan, US
2698,Ironwood Ct. to Clinton River confluence (1.6 miles), Paint Creek Michigan, US
2699,Hemlock Rapids: Hemlock River to Bates Amasa Rd. (5.6 miles), Paint Michigan, US
2700,MI DNR campground to Horserace Rapids (1.5 miles), Paint Michigan, US
2701,Hwy.28 to Sturgeon River (6.8 miles), Perch Michigan, US
2702,Peshekee Grade to Hwy.41 (17.9 miles), Peshekee Michigan, US
2703,Edgetts to Lincoln Bridge (16 miles), Pine Michigan, US
2704,A) Hwy.28 to Wirtanen Rd (2nd bridge) (1.1 miles), Planter Creek Michigan, US
2705,B) Hwy.519 to conf.w.Jackson Creek (2.2 miles), Planter Creek Michigan, US
2706,above Powderhorn Falls to Cty.513 (2 miles), Powder Mill Creek Michigan, US
2707,A) Yondota Falls to Copps Mine Rd (1.5 miles), Presque Isle Michigan, US
2708,B) Underwood Tower Rd to Steigers Bridge (7.5 miles), Presque Isle Michigan, US
2709,C) Steigers Bridge to South Boundary Road (8.2 miles), Presque Isle Michigan, US
2710,D) 'Bottom Presque': South Boundary Rd to Lake Superior (1.1 miles), Presque Isle Michigan, US
2711,N.Rock Road/38th Road to Bay du Noc (27 miles), Rapid Michigan, US
2712,Silver Rd to Skanee Rd (6.6 miles), Ravine Michigan, US
2713,A) Williamston (0.1 miles), Red Cedar Michigan, US
2714,B) MSU Wave (0.1 miles), Red Cedar Michigan, US
2715,Worm Lake outlet to Sturgeon River (9.1 miles), Rock Michigan, US
2716,Jericho Avenue to West River Drive (5.4 miles), Rogue Michigan, US
2717,confluence of W Br to Cty 550 (10.8 miles) **Access Issues **, Salmon Trout Michigan, US
2718,logging road (off of Camp 6 road) to Black River (2 + 1 miles), Sand Island Creek Michigan, US
2719,roadside along Hwy.45 (1 mile), Sandstone Creek Michigan, US
2720,A) 'Upper Silver': Silver Rd to Arvon Rd (2.3 miles), Silver Michigan, US
2721,B) 'Lower Silver': Arvon Rd to Silver Falls Park (4.2 miles), Silver Michigan, US
2722,A) Upper: near Arvon quarry to Quartzite Falls (2.5 miles), Slate Michigan, US
2723,B) 'Lower Slate': Silver Road to Skanee Road (2.7 miles), Slate Michigan, US
2724,A) Sturgeon Canyon: Hwy.41 to Upper Falls (1.3 miles), Sturgeon (Baraga/Houghton) Michigan, US
2725,B) Tibbets Falls: Plains Rd to Sturgeon Gorge Rd (1.5 or 7.4 miles), Sturgeon (Baraga/Houghton) Michigan, US
2726,C) Sturgeon Gorge: Sturgeon Falls to FSR193 (4 miles), Sturgeon (Baraga/Houghton) Michigan, US
2727,Trowbridge Road to Indian River (16 miles), Sturgeon (Cheboygan) Michigan, US
2728,Sturgeon Dam (1.7 miles), Sturgeon (Dickinson) Michigan, US
2729,Metropolitan to Calumet Mine Road (5.65 miles), Sturgeon, W.Br. (Dickinson) Michigan, US
2730,Newberry Rd to S.Laird Rd (4.4 miles), Sturgeon, W.Br. (Houghton) Michigan, US
2731,Upper Falls to Lower Falls (4.1 miles), Tahquamenon Michigan, US
2732,Hwy.41 to Sturgeon River (2.2 + 6.0 miles), Tioga Michigan, US
2733,logging road to E.Shore Road (1.5 miles), Trout Brook Michigan, US
2734,Union River cabin to campground (1.3 miles), Union Michigan, US
2735,Forest Road to Forest Highway 360 (4.26 miles), White Deer Creek Michigan, US
2736,Unnamed road to Niemi Road/Co.Hwy.102 (10.5 miles), Whitefish, W.Br. Michigan, US
2737,A) 'Upper Dog': Mulligan Truck Trail to CR510 (8.3 miles), Yellow Dog Michigan, US
2738,B) 'Lower Dog': CR510 to CR550 (5.1 miles), Yellow Dog Michigan, US
2739,Tulsa Wave (PnP), Arkansas Oklahoma, US
2740,Arkansas state line to Page, OK (6 miles), Big Creek Oklahoma, US
2741,Hwy 7 to Cheadle Falls near Wapanucka (9.5 miles), Blue Oklahoma, US
2742,Weyerhaeuser Rd to Hwy.259 (9 miles), Boktuklo Creek Oklahoma, US
2743,Buck Creek Rd. to 7/10 MI N. of Hwy. 2 (3.4 miles), Buck Creek Oklahoma, US
2744,Weyerhauser Rd 28000 to Broken Bow Lake (11 miles), Buffalo Creek Oklahoma, US
2745,Rocktown Crossing to Hwy 43 (5.5 miles), Clear Creek Oklahoma, US
2746,Upper Forks to Hwy 144, Crumb Creek Oklahoma, US
2747,Low Water Bridge to D4710 near Smithville (12.5 miles), Eagle Fork Creek Oklahoma, US
2748,US 412 to Illinois River (1 mile + 6 on the Illinois), Flint Creek Oklahoma, US
2749,Rd 56000 near Octavia to Hwy 3 near North Pole (25 miles), Glover Oklahoma, US
2750,Turner Falls State Park (2 miles), Honey Creek Oklahoma, US
2751,Watts to Barren Fork Creek (62.5 miles), Illinois River Oklahoma, US
2752,Near Meers Cafe to Lake Lawtonka (3 miles), Jimmy Creek Oklahoma, US
2753,Above Hwy.63 to Hwy.259 at Big Cedar (7 miles), Kiamichi Oklahoma, US
2754,Honobia to Cloudy Rd (40 miles), Little Oklahoma, US
2755,1. Hwy 246/59 near Hatfield, AR to the Narrows (3 to 28 miles), Mountain Fork Oklahoma, US
2756,2. Reregulation Dam to Hwy 70 (3 miles), Mountain Fork Oklahoma, US
2757,Broken Bow spillway to Mountain Fork River (1.25 miles), Outlaw Creek Oklahoma, US
2758,Hwy 7 to Tishomingo (9 miles), Pennington Creek Oklahoma, US
2759,Logging road to Hwy 2 (6.5 miles), Pine Creek Oklahoma, US
2760,Wister Wave (PnP), Poteau River Oklahoma, US
2761,Timber Road 74000 to West Fork Glover River (3.5 miles), Rocky Creek Oklahoma, US
2762,SH 18 to US Highway 60 (2 miles), Salt Creek Oklahoma, US
2763,Teresita bridge to Low Water Bridge near Peggs (6 miles), Spring Creek Oklahoma, US
2764,Carl Blackwell Spillway to Western Ave. (9.5 miles), Stillwater Creek Oklahoma, US
2765,Dougherty to nr Gene Autry (9 miles or less), Washita Oklahoma, US
2766,2. Abrams Creek Campground to Hwy 129, Abrams Creek Tennessee, US
2767,1. Cades Cove to Abrams Creek Campground, Abrams Creek Tennessee, US
2768,F.S. 126 bridge to Bald River Falls, Bald River Tennessee, US
2769,Jeep Trail to Fall Creek, Basin Creek Tennessee, US
2770,from upstream to Duskin Creek, BearPen Branch Tennessee, US
2771,Taft Center or County Bridge at Glade Creek to Caney Fork, Bee Creek Tennessee, US
2772,Bridge on FS road off Highway 8/111 to Highway 127, Big Brush Creek Tennessee, US
2773,FR221/Peavine Road to US64, Big Creek Tennessee, US
2774,Tracy City section, Big Fiery Gizzard Creek Tennessee, US
2775,Hwy 58 bridge to Decatur-Watts Bar Rd, Big Sewee Tennessee, US
2776,TN 6294 to Roaring River, Blackburn Fork Tennessee, US
2777,Ford west of Greenfield Road to Old Union Recreation Area, Bledsoe Creek Tennessee, US
2778,Jones Gap Rd to Soddy Creek, Board Camp Creek Tennessee, US
2779,Seventh Day Adventist Compound to Roaring Creek, Brush Creek Tennessee, US
2780,Murphy Bridge to Topsy Bridge, Buffalo River Tennessee, US
2781,Starr Mountain to Yellow Creek, Bullet Creek Tennessee, US
2782,Bumbee Creek / Mapleslush Branch Confluence to Piney River, Bumbee Creek Tennessee, US
2783,Barker Camp Rd. to Bowater Parking lot, Cain Creek Tennessee, US
2784,Fall Creek Falls State Park to Highway 30, Cane Creek Tennessee, US
2785,Hwy 30 to Hickory Valley Road, Cane Creek Tennessee, US
